task,id,panel_ordinal,route,q,threshold,fixed_C2C_ms,policy_ms,saving_ms,gold,fixed_C2C_answer,policy_answer,fixed_C2C_correct,policy_correct,accuracy_difference,fixed_C2C_invalid,policy_invalid,online_probe_ms,selector_ms,probe_selector_ms,first_formal_request_pair,fixed_record_key,policy_record_key
obqa,9-782,0,C,0.55,1.3113021850585938e-06,736.6302891168743,321.3826201390475,415.24766897782683,A,A,A,1,1,0,False,False,59.5475840382278,0.0007408671081066132,59.5483249053359,True,obqa|9-782|fixed_C,obqa|9-782|policy_C
obqa,14-290,1,R,0.55,1.3113021850585938e-06,330.32398601062596,197.99323310144246,132.3307529091835,A,A,A,1,1,0,False,False,25.70742298848927,0.00037997961044311523,25.707802968099713,False,obqa|14-290|fixed_C,obqa|14-290|policy_C
obqa,13-823,2,C,0.55,1.3113021850585938e-06,263.2506920490414,283.35363510996103,-20.102943060919642,D,D,D,1,1,0,False,False,25.74094501323998,0.00032084062695503235,25.741265853866935,False,obqa|13-823|fixed_C,obqa|13-823|policy_C
obqa,12-745,3,C,0.55,1.3113021850585938e-06,259.4282941427082,336.92198689095676,-77.49369274824858,D,A,A,0,0,0,False,False,26.04174893349409,0.0003809109330177307,26.04212984442711,False,obqa|12-745|fixed_C,obqa|12-745|policy_C
obqa,14-245,4,C,0.55,1.3113021850585938e-06,258.0483569763601,283.3945518359542,-25.346194859594107,D,D,D,1,1,0,False,False,25.53490805439651,0.00035087577998638153,25.535258930176497,False,obqa|14-245|fixed_C,obqa|14-245|policy_C
obqa,12-721,5,C,0.55,1.3113021850585938e-06,257.8756131697446,283.22087600827217,-25.34526283852756,A,A,A,1,1,0,False,False,25.64376313239336,0.00046100467443466187,25.644224137067795,False,obqa|12-721|fixed_C,obqa|12-721|policy_C
obqa,11-642,6,C,0.55,1.3113021850585938e-06,259.8261700477451,284.7031250130385,-24.876954965293407,A,A,A,1,1,0,False,False,26.050223968923092,0.000341096892952919,26.050565065816045,False,obqa|11-642|fixed_C,obqa|11-642|policy_C
obqa,12-577,7,C,0.55,1.3113021850585938e-06,330.98720014095306,356.9372158963233,-25.95001575537026,C,INVALID,INVALID,0,0,0,True,True,26.232886826619506,0.0003711320459842682,26.23325795866549,False,obqa|12-577|fixed_C,obqa|12-577|policy_C
obqa,14-1215,8,R,0.55,1.3113021850585938e-06,306.00183992646635,196.9429429154843,109.05889701098204,A,A,A,1,1,0,False,False,25.816907174885273,0.00035087577998638153,25.81725805066526,False,obqa|14-1215|fixed_C,obqa|14-1215|policy_C
obqa,12-488,9,R,0.55,1.3113021850585938e-06,260.12007193639874,198.39440495707095,61.7256669793278,C,C,C,1,1,0,False,False,25.970685994252563,0.0003909226506948471,25.971076916903257,False,obqa|12-488|fixed_C,obqa|12-488|policy_C
obqa,9-892,10,C,0.55,1.3113021850585938e-06,305.2169098518789,330.99493314512074,-25.77802329324186,C,B,B,0,0,0,False,False,25.848296005278826,0.0003708992153406143,25.848666904494166,False,obqa|9-892|fixed_C,obqa|9-892|policy_C
obqa,1683,11,R,0.55,1.3113021850585938e-06,353.49743720144033,172.7453509811312,180.75208622030914,B,B,B,1,1,0,False,False,25.520561961457133,0.000391155481338501,25.520953116938472,False,obqa|1683|fixed_C,obqa|1683|policy_C
obqa,11-744,12,C,0.55,1.3113021850585938e-06,330.04101482219994,354.9732540268451,-24.932239204645157,C,C,C,1,1,0,False,False,25.67341784015298,0.0003511086106300354,25.67376894876361,False,obqa|11-744|fixed_C,obqa|11-744|policy_C
obqa,12-428,13,R,0.55,1.3113021850585938e-06,257.86589505150914,76.00471121259034,181.8611838389188,B,A,A,0,0,0,False,False,25.647189002484083,0.0003809109330177307,25.6475699134171,False,obqa|12-428|fixed_C,obqa|12-428|policy_C
obqa,10-443,14,C,0.55,1.3113021850585938e-06,281.290435930714,306.14151316694915,-24.85107723623514,A,B,B,0,0,0,False,False,25.685469852760434,0.0003210734575986862,25.685790926218033,False,obqa|10-443|fixed_C,obqa|10-443|policy_C
obqa,14-676,15,C,0.55,1.3113021850585938e-06,257.1897271554917,282.5938609894365,-25.404133833944798,B,A,A,0,0,0,False,False,25.621341075748205,0.0003210734575986862,25.621662149205804,False,obqa|14-676|fixed_C,obqa|14-676|policy_C
obqa,14-129,16,C,0.55,1.3113021850585938e-06,329.7754069790244,354.4188740197569,-24.643467040732503,D,C,C,0,0,0,False,False,25.658820988610387,0.0003811437636613846,25.65920213237405,False,obqa|14-129|fixed_C,obqa|14-129|policy_C
obqa,7-321,17,C,0.55,1.3113021850585938e-06,257.5078730005771,282.8437590505928,-25.335886050015688,C,C,C,1,1,0,False,False,25.60618193820119,0.0003711320459842682,25.606553070247173,False,obqa|7-321|fixed_C,obqa|7-321|policy_C
obqa,13-462,18,C,0.55,1.3113021850585938e-06,257.45861092582345,282.8810380306095,-25.42242710478604,D,D,D,1,1,0,False,False,25.705598993226886,0.00032014213502407074,25.70591913536191,False,obqa|13-462|fixed_C,obqa|13-462|policy_C
obqa,7-455,19,R,0.55,1.3113021850585938e-06,257.51030910760164,196.7528269160539,60.75748219154775,A,A,A,1,1,0,False,False,25.60029085725546,0.00033015385270118713,25.60062101110816,False,obqa|7-455|fixed_C,obqa|7-455|policy_C
obqa,10-677,20,C,0.55,1.3113021850585938e-06,355.19284498877823,381.1352881602943,-25.94244317151606,B,A,A,0,0,0,False,False,25.76442901045084,0.0003809109330177307,25.764809921383858,False,obqa|10-677|fixed_C,obqa|10-677|policy_C
obqa,13-944,21,C,0.55,1.3113021850585938e-06,305.4921349976212,331.7762678489089,-26.284132851287723,C,A,A,0,0,0,False,False,25.790818966925144,0.0004100147634744644,25.79122898168862,False,obqa|13-944|fixed_C,obqa|13-944|policy_C
obqa,14-1171,22,C,0.55,1.3113021850585938e-06,306.5760980825871,330.8194549754262,-24.243356892839074,C,A,A,0,0,0,False,False,25.610140059143305,0.0003608874976634979,25.61050094664097,False,obqa|14-1171|fixed_C,obqa|14-1171|policy_C
obqa,10-973,23,R,0.55,1.3113021850585938e-06,259.18391603045166,197.84542499110103,61.33849103935063,C,C,C,1,1,0,False,False,25.760472053661942,0.0004009343683719635,25.760872988030314,False,obqa|10-973|fixed_C,obqa|10-973|policy_C
obqa,14-109,24,C,0.55,1.3113021850585938e-06,265.46706701628864,287.41336101666093,-21.94629400037229,C,A,A,0,0,0,False,False,26.142657967284322,0.0003809109330177307,26.14303887821734,False,obqa|14-109|fixed_C,obqa|14-109|policy_C
obqa,13-42,25,C,0.55,1.3113021850585938e-06,257.74997496046126,283.0594319384545,-25.30945697799325,D,B,B,0,0,0,False,False,25.719685945659876,0.0003809109330177307,25.720066856592894,False,obqa|13-42|fixed_C,obqa|13-42|policy_C
obqa,10-702,26,C,0.55,1.3113021850585938e-06,401.308786123991,426.57357919961214,-25.264793075621128,D,A,A,0,0,0,False,False,25.579974986612797,0.0004400499165058136,25.580415036529303,False,obqa|10-702|fixed_C,obqa|10-702|policy_C
obqa,14-1445,27,C,0.55,1.3113021850585938e-06,304.71337400376797,330.69667406380177,-25.983300060033798,B,A,A,0,0,0,False,False,25.46522906050086,0.0003511086106300354,25.46558016911149,False,obqa|14-1445|fixed_C,obqa|14-1445|policy_C
obqa,7-1076,28,C,0.55,1.3113021850585938e-06,257.80588993802667,283.3038701210171,-25.497980182990432,B,B,B,1,1,0,False,False,25.55677993223071,0.0003809109330177307,25.55716084316373,False,obqa|7-1076|fixed_C,obqa|7-1076|policy_C
obqa,7-26,29,R,0.55,1.3113021850585938e-06,257.6334069017321,196.53237890452147,61.10102799721062,D,D,D,1,1,0,False,False,25.644655106589198,0.0003608874976634979,25.64501599408686,False,obqa|7-26|fixed_C,obqa|7-26|policy_C
obqa,12-1083,30,R,0.55,1.3113021850585938e-06,354.1021610144526,197.87440495565534,156.22775605879724,D,D,D,1,1,0,False,False,25.833999970927835,0.00035995617508888245,25.834359927102923,False,obqa|12-1083|fixed_C,obqa|12-1083|policy_C
obqa,12-105,31,C,0.55,1.3113021850585938e-06,256.98692398145795,282.9264721367508,-25.93954815529287,D,B,B,0,0,0,False,False,25.536252185702324,0.0004109460860490799,25.536663131788373,False,obqa|12-105|fixed_C,obqa|12-105|policy_C
obqa,1341,32,R,0.55,1.3113021850585938e-06,257.08914594724774,196.95142400451005,60.1377219427377,B,B,B,1,1,0,False,False,25.603015907108784,0.0003611203283071518,25.60337702743709,False,obqa|1341|fixed_C,obqa|1341|policy_C
obqa,14-671,33,C,0.55,1.3113021850585938e-06,256.97579397819936,282.1973660029471,-25.22157202474773,C,C,C,1,1,0,False,False,25.517998030409217,0.0004009343683719635,25.51839896477759,False,obqa|14-671|fixed_C,obqa|14-671|policy_C
obqa,11-176,34,R,0.55,1.3113021850585938e-06,258.3400020375848,197.32725899666548,61.012743040919304,C,C,C,1,1,0,False,False,26.244960026815534,0.000341096892952919,26.245301123708487,False,obqa|11-176|fixed_C,obqa|11-176|policy_C
obqa,9-695,35,R,0.55,1.3113021850585938e-06,329.4255807995796,244.51982812024653,84.90575267933309,A,B,B,0,0,0,False,False,25.55677993223071,0.0003811437636613846,25.557161075994372,False,obqa|9-695|fixed_C,obqa|9-695|policy_C
obqa,9-985,36,R,0.55,1.3113021850585938e-06,257.98121909610927,196.37094577774405,61.610273318365216,D,A,A,0,0,0,False,False,25.59695509262383,0.0004309695214033127,25.597386062145233,False,obqa|9-985|fixed_C,obqa|9-985|policy_C
obqa,14-61,37,C,0.55,1.3113021850585938e-06,329.75828484632075,355.4459910374135,-25.68770619109273,D,D,D,1,1,0,False,False,25.479214964434505,0.00044121406972408295,25.47965617850423,False,obqa|14-61|fixed_C,obqa|14-61|policy_C
obqa,10-823,38,R,0.55,1.3113021850585938e-06,357.9703029245138,196.98653020896018,160.98377271555364,D,D,D,1,1,0,False,False,25.60224593617022,0.0003511086106300354,25.60259704478085,False,obqa|10-823|fixed_C,obqa|10-823|policy_C
obqa,1851,39,R,0.55,1.3113021850585938e-06,259.31316590867937,76.29186194390059,183.02130396477878,A,A,A,1,1,0,False,False,25.716549018397927,0.0003809109330177307,25.716929929330945,False,obqa|1851|fixed_C,obqa|1851|policy_C
